,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
2370,"Prime Location, Remodeled 2-Story Home in RiNo! ★",Five Points,39.7652,-104.97515,Entire home/apt,239,1,48,353,0
2371,Lovely Cheesman Park apt on tree lined street X,Cheesman Park,39.7327,-104.97274,Entire home/apt,121,30,7,59,0
2372,No car needed! Completely remodeled RiNo cottage.,Five Points,39.75794,-104.97965,Entire home/apt,379,3,30,0,0
2373,New Construction Contemporary One Bedroom,Platt Park,39.68785,-104.9846,Entire home/apt,124,30,2,182,0
2374,Live + Work + Stay + Easy | 2BR in Denver,Lowry Field,39.72328,-104.87606,Entire home/apt,160,30,1,365,0
2375,Central Denver Apartment - Prime Location,City Park West,39.74185,-104.96919,Entire home/apt,214,3,40,109,0
2376,Small nice Private room,Montbello,39.78669,-104.83705,Private room,28,29,7,284,1
2377,"Adorable, newly renovated Five Points Cottage!",Five Points,39.74913,-104.97697,Entire home/apt,142,2,72,128,0
2378,La Casita with hot tub! ...Fun tiny house living,Cole,39.76462,-104.97111,Entire home/apt,97,4,78,106,0
2379,The Elegant Loft,Capitol Hill,39.73708,-104.9806,Entire home/apt,89,29,3,364,0
2380,Nice and sweet room,Gateway - Green Valley Ranch,39.77426,-104.76708,Private room,32,7,7,358,1
2381,Quiet Home Office Extended Stay Studio Apartment,Highland,39.76057,-105.01817,Entire home/apt,75,31,0,0,0
2382,Bright + Clean! Boho Chic Mile High Cottage,Villa Park,39.7351,-105.03038,Entire home/apt,168,29,77,38,0
2383,Gorgeous Cherry Creek Townhome!,Cherry Creek,39.7252,-104.95734,Entire home/apt,4950,30,0,177,0
2384,The RiNo Loft | a Modern Industrial Studio,Five Points,39.7588,-104.9885,Entire home/apt,105,90,1,261,0
2385,Cozy apartment in the heart of downtown Denver 🏙🏔🌻,Five Points,39.75878,-104.9969,Entire home/apt,90,29,11,28,0
2386,***PET FRIENDLY*** HIP BAKER HOME w/★★★★★ location,Speer,39.71279,-104.98745,Entire home/apt,217,1,60,1,0
2387,KING BED - PET FRIENDLY - Fully Remodeled Home,Northeast Park Hill,39.7672,-104.91547,Entire home/apt,110,2,37,58,0
2388,Professionally maintained apt | 2BR in Denver,City Park,39.74158,-104.95294,Entire home/apt,207,90,0,364,0
2389,Well-kept apartment home | 2 BR in Denver,Highland,39.75646,-105.00797,Entire home/apt,204,30,0,365,0
2390,Well-kept apartment home | 1BR in Denver,Highland,39.75646,-105.00797,Entire home/apt,171,30,0,365,0
2391,Well-kept apartment home | 1BR in Denver,Highland,39.75646,-105.00797,Entire home/apt,174,30,0,365,0
2392,Live + Work + Stay + Easy | 1BR in Denver,Lowry Field,39.72328,-104.87606,Entire home/apt,129,30,0,365,0
2393,Spacious Private Suite in Boutique Hotel,CBD,39.7474,-104.99312,Private room,189,1,34,294,1
2394,Stay at a Boutique Hotel in the Heart of Downtown,CBD,39.74717,-104.99119,Private room,189,1,29,294,1
2395,Boutique Suite at the Magnolia Downtown,CBD,39.74565,-104.99253,Private room,189,1,25,294,1
2396,Boutique Suite in the Heart of Downtown,CBD,39.74559,-104.99258,Private room,189,1,20,294,1
2397,Spacious Suite in Downtown,CBD,39.74761,-104.99109,Private room,189,1,17,291,1
2398,700 sq. Foot Suite in Boutique Hotel,CBD,39.747,-104.9913,Private room,189,1,20,294,1
2399,700 sq. Foot Private Suite in Downtown Denver,CBD,39.74578,-104.99317,Private room,189,1,38,293,1
2400,Spacious 700 sq. Foot Suite in Boutique Hotel,CBD,39.74567,-104.99107,Private room,189,1,29,293,1
2401,Enjoy a Deluxe King Room in Downtown Denver,CBD,39.74579,-104.99274,Private room,137,1,148,264,1
2402,Two Queen Beds Located in a Boutique Hotel,CBD,39.74579,-104.99126,Private room,138,1,77,268,1
2403,Steps from all the fun in Cherry Creek North,Cherry Creek,39.7229,-104.95552,Entire home/apt,250,29,0,365,0
2404,Entire Sunnyside home: Family and Dog friendly!,Sunnyside,39.77948,-105.01671,Entire home/apt,221,2,6,85,0
2405,Cozy Stay in Trendy Neighborhood,Five Points,39.76218,-104.9858,Entire home/apt,131,29,15,0,0
2406,Denver Den for 10 - Dogs Stay Free,West Highland,39.76208,-105.05276,Entire home/apt,436,3,45,175,0
2407,"Cozy and Cute, front half of duplex.",Northeast Park Hill,39.76597,-104.92718,Entire home/apt,80,29,2,26,0
2408,Long-Term Room Rental - Hypoallergenic Friendly,Harvey Park South,39.66568,-105.03183,Private room,37,30,5,238,1
2409,Highlands Brick Bungalow Suite,West Highland,39.75972,-105.03628,Entire home/apt,78,1,49,177,0
2410,"Private apartment centrally located, 94 Walk Score",North Capitol Hill,39.74303,-104.97939,Entire home/apt,109,2,63,131,0
2411,4 Story Townhome w/ Rooftop City Views,Lincoln Park,39.73211,-105.00452,Entire home/apt,170,29,3,252,0
2412,Lovely sunlit apt on tree lined street! VI,Cheesman Park,39.73482,-104.97134,Entire home/apt,135,30,5,89,0
2413,Gorgeous townhouse-  heart of Cherry Creek!,Cherry Creek,39.71284,-104.9433,Entire home/apt,125,3,10,0,0
2414,Broadway Champagne,Baker,39.72026,-104.99681,Entire home/apt,91,29,7,64,0
2415,Historic Home with Modern Amenities,Baker,39.71846,-104.98994,Entire home/apt,200,29,3,85,0
2416,Denver Corner Casa,North Park Hill,39.75394,-104.91552,Entire home/apt,338,29,41,176,0
2417,Cozy RiNo Guesthouse Close To Everything,Cole,39.76542,-104.97186,Entire home/apt,90,1,82,162,0
2418,Ideally Located Downtown Studio w/ Mountain Views,CBD,39.74692,-104.99748,Entire home/apt,85,30,4,330,0
2419,"138 W 2nd Ave Denver 2nd Floor Apt, 30 Day Minimum",Baker,39.72013,-104.98908,Entire home/apt,55,30,3,182,0
2420,Luxe Private Studio Near Downtown Denver! CDC Safe,Globeville,39.77103,-104.99734,Entire home/apt,81,2,43,335,0
2421,Perry Street Oasis -- One Block to Sloan's Lake,West Colfax,39.74295,-105.03819,Entire home/apt,175,29,5,0,0
2422,Brand new Sloan's Lake townhome with rooftop views,West Colfax,39.74422,-105.03217,Entire home/apt,135,2,4,1,0
2423,Sunny and cozy bedroom in the center of Denver.,Virginia Village,39.68194,-104.91212,Private room,60,29,20,75,1
2424,🧳WANDERLUST Sloan’s Lake Park Getaway House patio🥶,West Highland,39.76196,-105.04902,Entire home/apt,188,1,53,361,0
2425,"Private, Cozy and Quiet in the♥of Capital Hill",Capitol Hill,39.72851,-104.97621,Entire home/apt,167,1,121,84,0
2426,🧳WANDERLUST Washington Park Getaway parking yard🥶🐶,Washington Park West,39.7028,-104.97538,Entire home/apt,313,30,4,170,0
2427,Modern Studio Steps from Tennyson Street,Berkeley,39.77106,-105.04403,Entire home/apt,112,2,61,362,0
2428,Modern 2BR Guest Apt in Denver Art District,Baker,39.72377,-104.99626,Entire home/apt,146,3,61,86,0
2429,Spacious & Sunny 2Br/2Ba in Baker!! (Unfurnished),Baker,39.72071,-104.989,Entire home/apt,100,29,1,226,0
2430,Live + Work + Stay + Easy  |  2BR in Denver,Lowry Field,39.72328,-104.87606,Entire home/apt,167,30,0,365,0
2431,Newly updated apartment in Cap Hill,Capitol Hill,39.73574,-104.98489,Entire home/apt,125,30,9,1,0
2432,Ballarat Chill Apartment In DTC With A Pool & Gym.,Southmoor Park,39.63508,-104.91203,Private room,119,29,0,177,1
2433,Home Close to Everything: City Views+Mnt Getaways!,Villa Park,39.729614,-105.026634,Entire home/apt,180,2,38,51,0
2434,"@Aloha Park Hill - 2-bedroom, 1-bath. Welcome!",Northeast Park Hill,39.76331,-104.92224,Entire home/apt,100,30,4,30,0
2435,Cozy Denver Home w/ Beautiful yard and front porch,Berkeley,39.77346,-105.03792,Entire home/apt,75,29,9,0,0
2436,Charming Baker Row House - 2 Miles from Downtown,Baker,39.71719,-104.9939,Entire home/apt,116,30,8,334,0
2437,Bright & Spacious Home in W. Highlands/Sloans Lake,Sloan Lake,39.75246,-105.02605,Entire home/apt,176,30,5,77,0
2438,Luxurious Uptown Denver Penthouse with City Views,North Capitol Hill,39.74679,-104.97939,Entire home/apt,307,3,54,262,0
2439,Casa Del Flora minutes from Downtown Denver,Westwood,39.70681,-105.03429,Entire home/apt,89,29,22,284,0
2440,Deluxe King Guest Room,CBD,39.74792,-104.99283,Private room,150,1,136,255,1
2441,Deluxe King Room at Boutique Hotel,CBD,39.74765,-104.9929,Private room,134,1,115,252,1
2442,Wash Park Caserio,Washington Park West,39.69969,-104.97839,Entire home/apt,313,4,11,171,0
2443,"Our home is warm. 3 min to Gaylord, 7 min to DIA",Gateway - Green Valley Ranch,39.78537,-104.73561,Private room,100,1,1,365,1
2444,Discounted this week! Newly updated stylish home!,North Park Hill,39.75737,-104.91675,Entire home/apt,240,2,16,0,0
2445,Denver City House,Globeville,39.77746,-104.98476,Entire home/apt,238,2,12,6,0
2446,Escape to Denver King stile,East Colfax,39.73936,-104.89445,Private room,4500,29,1,180,1
2447,"Sunny, Stylish North Denver Home Next to Downtown",Jefferson Park,39.75708,-105.02367,Entire home/apt,172,1,21,6,0
2448,Beautiful historical home on quiet leafy street!,Cheesman Park,39.73036,-104.96915,Entire home/apt,150,29,0,212,0
2449,MILE HIGH AHHH RELAX!,North Park Hill,39.7612,-104.90536,Entire home/apt,189,2,53,244,0
2450,Modern Sunny Private Congress Park 1BR,Congress Park,39.72807,-104.95995,Entire home/apt,168,2,22,59,0
2451,★★★★★HIGHLAND HIDEOUT★★★★★ FULL Kitchen I PARKING,Highland,39.76321,-105.02269,Entire home/apt,187,1,47,0,0
2452,Serene Studio Retreat--home away from home!,Chaffee Park,39.79036,-105.02395,Entire home/apt,162,3,70,362,0
2453,Union Station/LoDo Condo - Downtown Oasis,Auraria,39.75077,-105.00456,Entire home/apt,155,29,1,56,0
2454,Beautiful Brand New Ball Park Brick Townhome!,Overland,39.6705,-104.99284,Entire home/apt,189,2,33,333,0
2455,Art Filled Luxury Townhome near downtown,Baker,39.71904,-104.99609,Entire home/apt,387,1,5,172,0
2456,Modern Luxury Home in the Heart of Denver,Five Points,39.75666,-104.98654,Entire home/apt,594,1,48,215,0
2457,"Modern, Spacious Townhouse Blocks from Downtown",Lincoln Park,39.73432,-105.00187,Entire home/apt,341,1,52,217,0
2458,Warm & Cozy Half-Duplex Bungalow,Sunnyside,39.77013,-105.01937,Entire home/apt,238,1,29,149,0
2459,Newly-renovated carriage house in heart of RiNo!,Five Points,39.76018,-104.9798,Entire home/apt,184,1,95,217,0
2460,Sunlit apartment on tree lined street VII,Cheesman Park,39.73298,-104.97147,Entire home/apt,100,30,7,23,0
2461,"Steps from RiNo, downtown with a roof deck!",Five Points,39.75353,-104.97542,Entire home/apt,579,2,46,168,0
2462,Downtown Designer House!,Baker,39.72381,-104.99244,Entire home/apt,260,29,2,0,0
2463,Spacious living area and room steps from RiNo,Five Points,39.75353,-104.97747,Private room,139,29,2,79,1
2464,Bright Spacious 2 Bedroom Apartment near City Park,Skyland,39.75877,-104.95974,Entire home/apt,507,3,11,203,0
2465,"29+ Bright, clean, affordable apartment",Montclair,39.73807,-104.91971,Entire home/apt,70,30,5,208,0
2466,NEW! Modern Living in Mile High City w/ Pano Views,Highland,39.76437,-105.00902,Entire home/apt,303,3,21,350,0
2467,Pristine 2BR Suite in an Amazing Location,Regis,39.78406,-105.02913,Entire home/apt,63,1,38,41,0
2468,Enjoy the Luxuries of Our Premier King Room,CBD,39.74611,-104.99319,Private room,149,1,66,290,1
2469,"Upper Unit w/ Treehouse in Backyard, King Beds",Hampden,39.66157,-104.9217,Entire home/apt,90,1,69,174,0
2470,"21st century charm w/ modern updates, garage incl.",Congress Park,39.736649,-104.957184,Entire home/apt,100,30,7,84,0
2471,Stunning 2BR Suite w/Large Den & Private Entrance,Ruby Hill,39.68714,-105.02216,Entire home/apt,79,1,36,207,0
2472,**❤️Denver Home Near DIA❤️**,Gateway - Green Valley Ranch,39.79321,-104.76886,Entire home/apt,189,2,53,27,0
2473,Newly Renovated Historic Property Near Downtown,West Highland,39.75869,-105.03015,Entire home/apt,150,30,1,0,0
2474,Charming 3br City Carriage House,Speer,39.71306,-104.98274,Entire home/apt,287,3,18,322,0
2475,Colorado Proud,Congress Park,39.73248,-104.9552,Entire home/apt,220,2,56,277,0
2476,The right place to stay,Gateway - Green Valley Ranch,39.76982,-104.7591,Private room,120,29,0,179,1
2477,1 Bed - 1 Bath 5 Min From DT/RiNo/LoHi w/ Laundry!,Elyria Swansea,39.7758,-104.95729,Entire home/apt,100,29,1,134,0
2478,Historic Townhome for rent in the heart of Denver,North Capitol Hill,39.74333,-104.97351,Entire home/apt,118,4,4,6,0
2479,Sweet Retreat in the Heart of Denver,Washington Park West,39.70545,-104.98743,Private room,63,2,56,106,1
2480,Beautiful Townhome in Optimal Location,Stapleton,39.7861,-104.89067,Entire home/apt,299,2,38,36,0
2481,Conveniently located 2nd floor apartment VIII,Cheesman Park,39.73279,-104.97267,Entire home/apt,124,30,4,84,0
2482,3 Bed Long Term at The Coloradan - Must See!,Union Station,39.75415,-105.00068,Entire home/apt,220,90,0,364,0
2483,Downtown Denver-walking distance to all the action,Lincoln Park,39.73739,-105.00216,Entire home/apt,210,29,2,2,0
2484,Historic Row House | 5 Star Location | Fast Wifi,Five Points,39.76127,-104.97701,Entire home/apt,127,1,67,10,0
2485,Kasa | Walk to Bars & Restaurants in LoDo + Rooftop Deck | Union Station,Union Station,39.75646,-105.00305,Entire home/apt,165,2,23,353,0
2486,"Private Home, Yard and Garage in Trendy District",Cole,39.7668,-104.96343,Entire home/apt,152,30,11,85,0
2487,30+ days Mid Century condo in the heart of Denver.,CBD,39.74657,-104.99585,Entire home/apt,130,30,6,180,0
2488,Cheeseman Park - Historic home guest house,Cheesman Park,39.73851,-104.96171,Entire home/apt,105,1,6,37,0
2489,Denver Apt,Gateway - Green Valley Ranch,39.77628,-104.80107,Entire home/apt,600,29,0,0,0
2490,Private Apt Minutes from Downtown 2 Workspaces,Sunnyside,39.77329,-105.01379,Entire home/apt,131,1,39,362,0
2491,Rest easy and live life | Studio in Denver,University Park,39.67527,-104.95898,Entire home/apt,159,30,0,365,0
2492,"Heart of Denver! 
Spacious and Near City Park",Congress Park,39.73227,-104.94575,Entire home/apt,68,29,16,87,0
2493,Tailored Historic Curtis Park,Five Points,39.75603,-104.97963,Entire home/apt,85,29,2,282,0
2494,Beautiful Guest House in Hip Denver Neighborhood,Berkeley,39.77915,-105.03496,Entire home/apt,145,3,63,77,0
2495,Live + Work + Stay + Easy | 2BR in Denver,Lowry Field,39.72328,-104.87606,Entire home/apt,158,30,0,365,0
2496,"Mid-Mod, Well Located Condo in Cheesman, Denver CO",Congress Park,39.73701,-104.95856,Entire home/apt,90,29,3,331,0
2497,"Private, Cozy Guest Room in Historic Home",Highland,39.76325,-105.01932,Private room,95,2,18,264,1
2498,Charming and comfy 3BR apt in Denver Art District,Lincoln Park,39.72764,-104.99915,Entire home/apt,122,29,6,77,0
2499,Downtown central,Union Station,39.75379,-104.99981,Entire home/apt,120,29,0,365,0
2500,"Family Friendly 
Luxury Home near Denver airport",Gateway - Green Valley Ranch,39.7946,-104.73767,Entire home/apt,220,30,3,362,0
2501,Luxury Loft in Downtown Denver..The best location!,Union Station,39.75541,-105.00375,Entire home/apt,146,30,0,60,0
2502,Unbeatable Mountain Views! Monthly rental only.,Berkeley,39.77688,-105.04285,Entire home/apt,169,30,89,0,0
2503,*updated pictures on 11/11* 1 br 1 ba 670 sq ft,Kennedy,39.65884,-104.85176,Entire home/apt,80,29,0,179,0
2504,"Dreamy Denver Home, 5 minute walk to Wash Park",Washington Park,39.70786,-104.96652,Entire home/apt,485,5,2,2,0
2505,Private Studio in Cherry Creek minutes to downtown,Washington Virginia Vale,39.69832,-104.92674,Entire home/apt,88,1,69,128,0
2506,Spacious Park Front Home - Wash Park - Tempurpedic,Washington Park West,39.70374,-104.97353,Entire home/apt,301,2,27,7,0
2507,Victorian Charm Cap Hill Furnished Studio-Suite#22,Cheesman Park,39.73905,-104.96435,Entire home/apt,92,2,30,365,0
2508,Victorian Charm Cap Hill Furnished Studio-Suite#31,Cheesman Park,39.73863,-104.96466,Entire home/apt,93,1,15,364,0
2509,Beautiful Denver Townhome  - Heart of the city!,North Capitol Hill,39.74474,-104.9789,Entire home/apt,145,1,64,123,0
2510,Denver RiNo 1BD/1.5BA Corner Loft,Five Points,39.75988,-104.98808,Entire home/apt,148,29,23,235,0
2511,Monthly Furnished Apt Few Blocks South Downtown,Baker,39.71356,-104.99022,Entire home/apt,59,29,4,275,0
2512,"420 Inside | Self Check-In | Sauna, Game Room, Gym",Gateway - Green Valley Ranch,39.7966,-104.76327,Private room,99,1,80,85,1
2513,Updated townhome in award winning Lowry!!,Lowry Field,39.72052,-104.89144,Entire home/apt,110,30,3,149,0
2514,Creative Sanctuary in Five Points Denver,Five Points,39.75703,-104.97384,Entire home/apt,349,3,36,0,0
2515,"Cozy Victoria, Sleeps 2",Cheesman Park,39.7387,-104.96434,Hotel room,132,1,1,362,3
2516,Live + Work + Stay + Easy | 2BR in Denver,Lowry Field,39.72328,-104.87606,Entire home/apt,155,30,0,365,0
2517,"Fresh, Light-Filled Apt In Historic LoHi Landmark",Highland,39.76341,-105.01977,Entire home/apt,165,2,0,0,0
2518,Trendy 1bd Near RINO/Coors Field w/ Mountain Views,Five Points,39.75792,-104.98705,Entire home/apt,221,2,28,91,0
2519,Loft style LoDo Condo/30 Day Rental,Union Station,39.74936,-105.00127,Entire home/apt,150,30,1,0,0
2520,"NEW! Chic Denver Home w/ Deck+Grill, 5 Mi to Dtwn!",Rosedale,39.6772,-104.98336,Entire home/apt,96,30,5,296,0
2521,Private 8-Person Room in Denver's Best Hostel,Five Points,39.75364,-104.99271,Private room,314,1,0,170,1
2522,6-Person Private Room w/Amazing Bunks & Full Bar!,Five Points,39.75373,-104.99148,Private room,254,1,1,174,1
2523,Cozy bedroom (shared bath) in historic city home,Speer,39.71706,-104.97398,Private room,48,29,5,39,1
2524,Denver Sunnyside Retreat 3B/3.5B,Sunnyside,39.77214,-105.00945,Entire home/apt,600,3,6,0,0
2525,"Cozy 1 BDRM, Walkable Neighborhood, Near Downtown",Highland,39.76644,-105.0096,Entire home/apt,125,2,39,163,0
2526,Adorable Suite w/ EVERYTHING near Denver!,East Colfax,39.73341,-104.88963,Entire home/apt,73,1,43,92,0
2527,Entire house in beautiful and safe neighborhood,University Hills,39.65377,-104.93184,Entire home/apt,197,1,28,22,0
2528,Jeff Park/Lohi - Private entrance,Jefferson Park,39.75426,-105.02036,Private room,82,1,47,26,1
2529,Entire Hotel w/ Private Cocktail Bar & Restaurant,Highland,39.76816,-105.00475,Entire home/apt,3999,29,0,1,0
2530,Modern Studio In New Townhome w/ Private Entrance!,Globeville,39.77024,-104.9977,Entire home/apt,86,1,61,325,0
2531,Beautifully furnished loft (available 1-1-22),Union Station,39.75449,-104.9979,Entire home/apt,200,30,0,270,0
2532,Sloan Lake Bungalow Basement Suite,Sloan Lake,39.75542,-105.05046,Entire home/apt,98,30,30,125,0
2533,Cozy Garden-Level Guest Suite,Highland,39.76865,-105.01886,Entire home/apt,117,2,80,333,0
2534,BRAND NEW suite w/full kitchen and full gym,University Hills,39.6728,-104.9378,Entire home/apt,80,30,2,271,0
2535,Modern unit in downtown Denver Art District,Lincoln Park,39.73159,-104.99713,Entire home/apt,151,1,99,151,0
2536,**Elegant Home** With Movie Theatre & Gym Near DIA,Gateway - Green Valley Ranch,39.78809,-104.73971,Entire home/apt,326,2,68,285,0
2537,"Luxury 1 bedroom with views, amenities in Downtown",CBD,39.74579,-104.99578,Entire home/apt,100,30,6,5,0
2538,Cozy 2BR Guest Apartment in the Regis Neighborhood,Regis,39.78425,-105.04352,Entire home/apt,125,2,40,351,0
2539,Rest easy and live life | 1BR in Denver,University Park,39.67527,-104.95898,Entire home/apt,169,30,0,365,0
